ec_time,ec_mem,overall_lat,emu_startup,rewind,emu_reset,replay,rewind_injections,pkt_lat,drop_lat,timeout,arity,update_pct,procs,drop_method,num_nodes,num_links,num_updates,total_conn,invariant,independent_cec,violated,total_time,total_mem
247171,141960,30878,1,7,0,0,-1,95,0,217,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
236403,141608,152088,130704,19,0,0,-1,87,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
236403,141608,53051,1,5,0,0,-1,109,0,193,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
265964,141792,205321,180956,35,0,0,-1,104,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
265964,141792,28366,1,7,0,0,-1,123,0,211,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
235922,141608,182353,152046,27,0,0,-1,91,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
235922,141608,19853,0,4,0,0,-1,102,0,193,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
233046,141744,188578,164135,27,0,0,-1,89,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
233046,141744,20146,0,3,0,0,-1,54,0,193,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
238458,141608,190193,159219,32,0,0,-1,171,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
238458,141608,21762,1,3,0,0,-1,86,0,284,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
273027,141656,218058,185545,40,0,0,-1,116,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
273027,141656,32317,1,7,0,0,-1,135,0,218,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
227665,141828,170386,157765,17,0,0,-1,64,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
227665,141828,29070,1,13,0,0,-1,78,0,209,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
175866,141800,116566,99874,18,0,0,-1,82,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
175866,141800,27146,0,3,0,0,-1,72,0,197,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
353979,141776,292950,274355,23,0,0,-1,73,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
353979,141776,29275,1,3,0,0,-1,140,0,200,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
327458,141476,205973,186950,16,0,0,-1,118,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
327458,141476,90154,1,5,0,0,-1,224,0,224,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
274817,141564,223237,192933,32,0,0,-1,89,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
274817,141564,20440,1,3,0,0,-1,106,0,193,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
305434,141800,239381,208199,25,0,0,-1,108,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
305434,141800,30738,0,3,0,0,-1,77,0,212,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
277761,141800,218689,185572,24,0,0,-1,141,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
277761,141800,31947,1,3,0,0,-1,123,0,248,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
234932,141788,187185,170888,22,0,0,-1,117,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
234932,141788,24583,0,4,0,0,-1,61,0,218,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
252533,141764,200756,170188,29,0,0,-1,78,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
252533,141764,24492,0,2,0,0,-1,58,0,196,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
203758,141616,152480,137424,28,0,0,-1,79,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
203758,141616,26006,0,2,0,0,-1,64,0,197,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
194080,141584,144872,119805,18,0,0,-1,75,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
194080,141584,15091,0,4,0,0,-1,66,0,201,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
186155,141800,146972,126055,32,0,0,-1,110,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
186155,141800,15502,1,4,0,0,-1,97,0,217,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
204966,141776,150245,122102,22,0,0,-1,69,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
204966,141776,23879,0,2,0,0,-1,147,0,205,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
215062,141564,153307,135679,17,0,0,-1,65,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
215062,141564,30674,0,3,0,0,-1,137,0,209,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
230822,141956,186947,162773,25,0,0,-1,115,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
230822,141956,20688,0,4,0,0,-1,108,0,218,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
237398,141760,150156,131870,11,0,0,-1,86,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
237398,141760,56604,0,3,0,0,-1,94,0,193,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
273753,141720,210352,188062,38,0,0,-1,95,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
273753,141720,28469,1,5,0,0,-1,72,0,199,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
231753,141792,129349,99032,24,0,0,-1,91,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
231753,141792,77106,0,2,0,0,-1,77,0,193,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
190394,141460,151905,137384,15,0,0,-1,87,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
190394,141460,15347,0,4,0,0,-1,53,0,193,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
154214,141520,116541,98376,13,0,0,-1,118,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
154214,141520,16530,0,2,0,0,-1,82,0,224,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
209184,141428,155773,130822,8,0,0,-1,55,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
209184,141428,24011,0,2,0,0,-1,54,0,212,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
213155,141520,173884,156804,19,0,0,-1,58,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
213155,141520,13606,0,2,0,0,-1,44,0,212,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
195395,141516,152173,129142,29,0,0,-1,72,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
195395,141516,13502,0,2,0,0,-1,72,0,205,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
251673,141420,197133,176827,25,0,0,-1,108,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
251673,141420,24825,0,2,0,0,-1,64,0,212,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
208612,141692,165243,150116,35,0,0,-1,70,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
208612,141692,14858,0,4,0,0,-1,47,0,205,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
168698,141328,130836,117814,21,0,0,-1,61,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
168698,141328,13448,0,4,0,0,-1,113,0,208,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
190503,141716,131149,115243,19,0,0,-1,69,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
190503,141716,26004,0,2,0,0,-1,86,0,205,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
194872,141412,150882,134411,24,0,0,-1,93,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
194872,141412,14416,0,4,0,0,-1,49,0,194,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
228320,141412,183552,159318,21,0,0,-1,68,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
228320,141412,18354,0,3,0,0,-1,60,0,204,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
283289,141428,220560,198748,23,0,0,-1,89,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
283289,141428,27760,0,3,0,0,-1,73,0,193,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
222934,141608,172653,147019,12,0,0,-1,72,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
222934,141608,25230,0,6,0,0,-1,114,0,205,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
207461,141412,160777,141041,18,0,0,-1,62,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
207461,141412,18902,0,2,0,0,-1,75,0,208,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
210896,141708,156741,128465,20,0,0,-1,90,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
210896,141708,27114,1,4,0,0,-1,128,0,193,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
181828,141592,132918,110089,12,0,0,-1,50,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
181828,141592,25946,0,2,0,0,-1,54,0,216,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
282805,141748,220945,188075,23,0,0,-1,139,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
282805,141748,27246,0,2,0,0,-1,66,0,248,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
235701,141652,173519,152718,29,0,0,-1,103,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
235701,141652,30840,1,3,0,0,-1,85,0,206,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
190384,141428,151879,130059,20,0,0,-1,73,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
190384,141428,16689,1,8,0,0,-1,67,0,200,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
289427,141412,232457,203852,19,0,0,-1,93,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
289427,141412,26615,0,2,0,0,-1,60,0,194,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
224462,141800,164176,137534,14,0,0,-1,50,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
224462,141800,28004,1,4,0,0,-1,83,0,216,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
247688,141624,187611,155839,30,0,0,-1,113,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
247688,141624,30979,1,3,0,0,-1,74,0,218,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
197495,141780,152302,137073,18,0,0,-1,72,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
197495,141780,15598,1,5,0,0,-1,77,0,205,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
203104,141632,154705,135341,10,0,0,-1,74,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
203104,141632,27082,1,3,0,0,-1,59,0,201,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
166455,141656,121596,96376,20,0,0,-1,58,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
166455,141656,23635,0,1,0,0,-1,80,0,212,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
215026,141756,172354,148415,12,0,0,-1,66,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
215026,141756,14821,1,5,0,0,-1,60,0,209,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
224829,141428,154060,140662,21,0,0,-1,81,0,213,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
224829,141428,45596,1,6,0,0,-1,73,0,197,8,0,4,dropmon,717,1020,0,2166,1,127,False,15991029,144080
466334,138760,402554,382770,16,0,0,-1,79,0,213,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
466334,138760,14086,0,2,0,0,-1,52,0,197,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
242931,138092,152058,95381,15,0,0,-1,126,0,213,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
242931,138092,43221,0,10,0,0,-1,165,0,230,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
298505,138416,148883,114355,23,0,0,-1,183,0,213,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
298505,138416,93183,0,3,0,0,-1,149,0,302,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
247248,138220,147126,113476,29,0,0,-1,228,0,213,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
247248,138220,40722,0,3,0,0,-1,140,0,356,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
239098,138336,145381,110691,18,0,0,-1,124,0,213,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
239098,138336,32831,1,8,0,0,-1,68,0,230,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
238684,137784,157717,100497,18,0,0,-1,188,0,213,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
238684,137784,32810,0,3,0,0,-1,140,0,308,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
254788,138056,164883,111701,17,0,0,-1,166,0,213,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
254788,138056,41209,1,5,0,0,-1,154,0,278,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
453521,138416,391862,373460,16,0,0,-1,72,0,213,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
453521,138416,14671,0,2,0,0,-1,53,0,205,4,50,8,ebpf,97,124,14,269,1,15,False,1462096,140880
676896,146824,253215,221927,33,0,0,-1,83,0,231,10,100,1,timeout,1372,1996,498,4489,1,249,True,876862,148932
676896,146824,31154,1,3,0,0,-1,83,0,237,10,100,1,timeout,1372,1996,498,4489,1,249,True,876862,148932
676896,146824,356994,0,336272,336266,0,0,0,311,232,10,100,1,timeout,1372,1996,498,4489,1,249,True,876862,148932
338581,138492,241394,207519,12,0,0,-1,70,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
338581,138492,21474,2,4,0,0,-1,50,0,130,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
304762,138972,265090,244166,13,0,0,-1,47,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
304762,138972,14253,0,4,0,0,-1,66,0,126,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
321666,138928,265960,243905,20,0,0,-1,82,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
321666,138928,30532,0,1,0,0,-1,58,0,142,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
354739,138644,261813,233530,20,0,0,-1,85,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
354739,138644,29357,0,1,0,0,-1,54,0,143,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
325998,138684,228277,201977,20,0,0,-1,72,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
325998,138684,30360,0,5,0,0,-1,69,0,130,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
342770,138728,262484,224015,14,0,0,-1,88,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
342770,138728,18835,0,2,0,0,-1,62,0,149,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
348677,138684,274135,239560,29,0,0,-1,76,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
348677,138684,27568,0,5,0,0,-1,47,0,131,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
384226,138780,268543,250587,15,0,0,-1,75,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
384226,138780,89493,0,2,0,0,-1,69,0,131,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
424996,138644,255668,218373,12,0,0,-1,74,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
424996,138644,88712,1,4,0,0,-1,110,0,131,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
333453,138492,236769,206115,17,0,0,-1,71,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
333453,138492,18953,0,4,0,0,-1,551,0,130,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
337970,139012,256723,229855,32,0,0,-1,94,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
337970,139012,30286,0,4,0,0,-1,50,0,155,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
349418,138820,260847,226260,11,0,0,-1,89,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
349418,138820,36600,0,5,0,0,-1,65,0,149,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
339562,138524,254711,223293,19,0,0,-1,79,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
339562,138524,23864,1,5,0,0,-1,72,0,137,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
354756,138820,280964,241778,19,0,0,-1,96,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
354756,138820,22784,0,4,0,0,-1,89,0,155,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
341622,138784,265076,232155,17,0,0,-1,96,0,128,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
341622,138784,26562,0,2,0,0,-1,76,0,155,4,0,12,ebpf,97,124,0,262,1,15,False,1278051,141132
241134,139316,174637,159755,10,0,0,-1,94,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
241134,139316,24523,0,1,0,0,-1,62,0,201,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
240059,139076,171806,156198,32,0,0,-1,79,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
240059,139076,24848,0,2,0,0,-1,46,0,183,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
335690,139428,255685,229876,37,0,0,-1,57,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
335690,139428,21256,1,6,0,0,-1,44,0,184,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
336112,139152,254500,234733,21,0,0,-1,75,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
336112,139152,28185,1,2,0,0,-1,67,0,177,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
299744,139404,230897,206856,18,0,0,-1,130,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
299744,139404,14162,0,1,0,0,-1,65,0,238,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
337212,139424,267132,251921,29,0,0,-1,137,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
337212,139424,24821,1,1,0,0,-1,62,0,250,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
330281,139404,255092,229651,28,0,0,-1,64,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
330281,139404,16238,1,5,0,0,-1,54,0,181,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
278358,139412,219447,200093,17,0,0,-1,91,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
278358,139412,19353,1,4,0,0,-1,70,0,195,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
274997,139404,194967,170916,20,0,0,-1,78,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
274997,139404,52165,0,4,0,0,-1,72,0,183,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
367903,139268,270659,248949,14,0,0,-1,106,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
367903,139268,28776,1,5,0,0,-1,48,0,208,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
366360,139428,279494,257818,12,0,0,-1,106,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
366360,139428,28294,0,4,0,0,-1,73,0,208,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
178406,139404,128905,111651,6,0,0,-1,116,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
178406,139404,20165,0,2,0,0,-1,83,0,220,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
310966,139596,252640,232138,20,0,0,-1,94,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
310966,139596,19652,0,4,0,0,-1,72,0,201,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
352686,139596,267653,249460,14,0,0,-1,52,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
352686,139596,28821,1,3,0,0,-1,57,0,188,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
245698,139236,153165,136928,13,0,0,-1,79,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
245698,139236,15083,0,1,0,0,-1,106,0,183,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
254858,139236,172422,146094,22,0,0,-1,66,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
254858,139236,13730,0,4,0,0,-1,80,0,181,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
392238,139428,289594,258694,29,0,0,-1,67,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
392238,139428,38074,0,2,0,0,-1,66,0,176,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
319668,139588,243589,226218,20,0,0,-1,99,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
319668,139588,15434,0,6,0,0,-1,64,0,202,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
232118,139772,177148,159647,23,0,0,-1,117,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
232118,139772,13563,1,3,0,0,-1,122,0,226,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
239805,139100,172519,156760,23,0,0,-1,60,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
239805,139100,15769,0,1,0,0,-1,64,0,185,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
307412,139428,238394,213088,17,0,0,-1,85,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
307412,139428,17276,0,2,0,0,-1,75,0,189,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
282416,139140,212713,195148,19,0,0,-1,125,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
282416,139140,25901,1,5,0,0,-1,87,0,232,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
201622,139428,143212,113577,42,0,0,-1,102,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
201622,139428,24696,1,2,0,0,-1,64,0,208,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
311380,139404,242120,225673,11,0,0,-1,94,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
311380,139404,16202,0,2,0,0,-1,51,0,201,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
245712,139428,189654,173668,15,0,0,-1,63,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
245712,139428,14276,1,1,0,0,-1,66,0,181,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
239309,139460,169444,151629,19,0,0,-1,75,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
239309,139460,15121,0,2,0,0,-1,63,0,177,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
282038,139236,226180,198532,21,0,0,-1,95,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
282038,139236,15960,0,2,0,0,-1,69,0,201,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
266968,139720,162701,136302,20,0,0,-1,60,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
266968,139720,24520,1,1,0,0,-1,69,0,185,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
347511,139428,260193,236956,14,0,0,-1,99,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
347511,139428,25952,0,1,0,0,-1,71,0,202,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
304489,139544,237256,219692,23,0,0,-1,81,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
304489,139544,20377,1,5,0,0,-1,86,0,183,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
335157,139388,247852,227611,15,0,0,-1,51,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
335157,139388,26416,1,2,0,0,-1,44,0,193,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
268105,139472,210929,182562,16,0,0,-1,167,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
268105,139472,30224,1,2,0,0,-1,120,0,286,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
273753,139236,193734,168579,18,0,0,-1,64,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
273753,139236,49348,0,3,0,0,-1,78,0,181,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
286831,139572,215125,185228,29,0,0,-1,69,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
286831,139572,38393,1,2,0,0,-1,51,0,177,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
285264,139260,214595,184682,19,0,0,-1,52,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
285264,139260,36984,0,3,0,0,-1,52,0,188,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
309950,139528,263490,243645,20,0,0,-1,69,0,197,6,0,8,timeout,312,428,0,908,1,53,False,3644660,142020
